kp,kd,ki,kp1,kd1,ki1,f1, f2 
0.98142998363974,0.9591806891012402,0.01385469612358839,7.00230307630937,0.8155625063941581,1.0,0.4375420621062912,0.12155247797812507
0.9947021961678707,1.0,0.09483950847541678,8.565612185475374,1.0,0.1399503293745863,0.34310899207806417,0.13963552022401962
4.462354935664901,1.69862498695732,0.4468810775223475,8.565612185475374,0.6081123879218031,4.174575541226525,0.287859481184114,0.16528140064203017
